frame,timestamp_sec,timestamp_hhmmss,class,confidence,bbox
7415,247.16666666666666,00:04:07.16,3,,"[0.541508, 0.5653, 0.158543, 0.181818]"
7416,247.2,00:04:07.19,3,,"[0.541363, 0.564266, 0.158889, 0.183782]"
7417,247.23333333333332,00:04:07.23,3,,"[0.541512, 0.564359, 0.1586, 0.183376]"
7418,247.26666666666668,00:04:07.26,3,,"[0.541734, 0.564608, 0.158161, 0.182554]"
7419,247.3,00:04:07.30,3,,"[0.541759, 0.563915, 0.158562, 0.183717]"
7420,247.33333333333334,00:04:07.33,3,,"[0.541538, 0.562982, 0.15871, 0.185913]"
7421,247.36666666666667,00:04:07.36,3,,"[0.541491, 0.56359, 0.158888, 0.184665]"
7422,247.4,00:04:07.40,3,,"[0.540841, 0.564233, 0.160127, 0.183715]"
7423,247.43333333333334,00:04:07.43,3,,"[0.541056, 0.567544, 0.162262, 0.178428]"
7424,247.46666666666667,00:04:07.46,3,,"[0.54081, 0.566772, 0.159533, 0.1781]"
7425,247.5,00:04:07.50,3,,"[0.540494, 0.566859, 0.162884, 0.179616]"
7426,247.53333333333333,00:04:07.53,3,,"[0.540492, 0.565935, 0.161849, 0.181055]"
7427,247.56666666666666,00:04:07.56,3,,"[0.540171, 0.564711, 0.159126, 0.180812]"
7428,247.6,00:04:07.59,3,,"[0.541082, 0.563105, 0.159966, 0.185664]"
7429,247.63333333333333,00:04:07.63,3,,"[0.540018, 0.560254, 0.162142, 0.191724]"
7430,247.66666666666666,00:04:07.66,3,,"[0.540737, 0.559005, 0.160688, 0.193764]"
7431,247.7,00:04:07.69,3,,"[0.541879, 0.559453, 0.155386, 0.189831]"
7432,247.73333333333332,00:04:07.73,3,,"[0.54192, 0.557872, 0.154917, 0.193274]"
7433,247.76666666666668,00:04:07.76,3,,"[0.542013, 0.557274, 0.154838, 0.195127]"
7434,247.8,00:04:07.80,3,,"[0.542137, 0.556855, 0.154402, 0.195472]"
7435,247.83333333333334,00:04:07.83,3,,"[0.542232, 0.556894, 0.154531, 0.195203]"
7436,247.86666666666667,00:04:07.86,3,,"[0.542484, 0.55596, 0.154744, 0.196462]"
7437,247.9,00:04:07.90,3,,"[0.542461, 0.555563, 0.154518, 0.197465]"
7438,247.93333333333334,00:04:07.93,3,,"[0.542392, 0.553867, 0.153755, 0.20076]"
7439,247.96666666666667,00:04:07.96,3,,"[0.542168, 0.550856, 0.153759, 0.206207]"
7440,248.0,00:04:08.00,3,,"[0.542311, 0.548906, 0.154341, 0.208852]"
7441,248.03333333333333,00:04:08.03,3,,"[0.542286, 0.548142, 0.153265, 0.209365]"
7442,248.06666666666666,00:04:08.06,3,,"[0.54249, 0.548027, 0.153541, 0.210559]"
7443,248.1,00:04:08.09,3,,"[0.542302, 0.547779, 0.153657, 0.21142]"
7444,248.13333333333333,00:04:08.13,3,,"[0.54225, 0.548625, 0.154302, 0.209484]"
7445,248.16666666666666,00:04:08.16,3,,"[0.54223, 0.548798, 0.154776, 0.209582]"
7446,248.2,00:04:08.19,3,,"[0.542192, 0.547909, 0.153856, 0.211114]"
7447,248.23333333333332,00:04:08.23,3,,"[0.542109, 0.547255, 0.153849, 0.21239]"
7448,248.26666666666668,00:04:08.26,3,,"[0.54246, 0.546967, 0.153564, 0.214008]"
7449,248.3,00:04:08.30,3,,"[0.542412, 0.546461, 0.153307, 0.215261]"
7450,248.33333333333334,00:04:08.33,3,,"[0.542179, 0.546372, 0.152358, 0.214284]"
7451,248.36666666666667,00:04:08.36,3,,"[0.542783, 0.548205, 0.149352, 0.211079]"
7452,248.4,00:04:08.40,3,,"[0.54424, 0.550604, 0.146385, 0.206586]"
7453,248.43333333333334,00:04:08.43,3,,"[0.545187, 0.550759, 0.14517, 0.206675]"
7454,248.46666666666667,00:04:08.46,3,,"[0.546552, 0.55119, 0.144778, 0.205775]"
7455,248.5,00:04:08.50,3,,"[0.54712, 0.551958, 0.144551, 0.205096]"
7456,248.53333333333333,00:04:08.53,3,,"[0.547477, 0.552631, 0.144512, 0.203177]"
7457,248.56666666666666,00:04:08.56,3,,"[0.546748, 0.552608, 0.145782, 0.202853]"
7458,248.6,00:04:08.59,3,,"[0.546442, 0.553036, 0.147028, 0.202628]"
7459,248.63333333333333,00:04:08.63,3,,"[0.545831, 0.553171, 0.148994, 0.202007]"
7460,248.66666666666666,00:04:08.66,3,,"[0.54517, 0.554387, 0.149487, 0.199018]"
7461,248.7,00:04:08.69,3,,"[0.543701, 0.555336, 0.1513, 0.198231]"
7462,248.73333333333332,00:04:08.73,3,,"[0.543962, 0.55638, 0.15, 0.196104]"
7463,248.76666666666668,00:04:08.76,3,,"[0.543435, 0.556138, 0.150871, 0.196869]"
7464,248.8,00:04:08.80,3,,"[0.543129, 0.556011, 0.151494, 0.197648]"
7465,248.83333333333334,00:04:08.83,3,,"[0.543766, 0.555917, 0.150518, 0.197948]"
7466,248.86666666666667,00:04:08.86,3,,"[0.544253, 0.556081, 0.149523, 0.197269]"
7467,248.9,00:04:08.90,3,,"[0.544861, 0.555991, 0.148304, 0.197671]"
7468,248.93333333333334,00:04:08.93,3,,"[0.544753, 0.555663, 0.148461, 0.19846]"
7469,248.96666666666667,00:04:08.96,3,,"[0.545281, 0.555641, 0.147165, 0.198586]"
7470,249.0,00:04:09.00,3,,"[0.546065, 0.555756, 0.145583, 0.198454]"
7471,249.03333333333333,00:04:09.03,3,,"[0.545614, 0.555524, 0.146605, 0.198133]"
7472,249.06666666666666,00:04:09.06,3,,"[0.545685, 0.555604, 0.14713, 0.198129]"
7473,249.1,00:04:09.09,3,,"[0.545587, 0.555323, 0.147504, 0.198979]"
7474,249.13333333333333,00:04:09.13,3,,"[0.545218, 0.554722, 0.148433, 0.200067]"
7475,249.16666666666666,00:04:09.16,3,,"[0.54503, 0.554452, 0.148561, 0.20077]"
7476,249.2,00:04:09.19,3,,"[0.545458, 0.55405, 0.147498, 0.201745]"
7477,249.23333333333332,00:04:09.23,3,,"[0.545015, 0.553719, 0.147643, 0.202359]"
7478,249.26666666666668,00:04:09.26,3,,"[0.544971, 0.553647, 0.147958, 0.202443]"
7479,249.3,00:04:09.30,3,,"[0.544793, 0.553458, 0.147889, 0.202544]"
7480,249.33333333333334,00:04:09.33,3,,"[0.545183, 0.553687, 0.147813, 0.202436]"
7481,249.36666666666667,00:04:09.36,3,,"[0.545036, 0.553536, 0.14801, 0.202965]"
7482,249.4,00:04:09.40,3,,"[0.544968, 0.553428, 0.147451, 0.202631]"
7483,249.43333333333334,00:04:09.43,3,,"[0.545635, 0.5541, 0.146795, 0.201535]"
7484,249.46666666666667,00:04:09.46,3,,"[0.54592, 0.554562, 0.146232, 0.201127]"
7485,249.5,00:04:09.50,3,,"[0.545528, 0.554816, 0.146777, 0.200974]"
7486,249.53333333333333,00:04:09.53,3,,"[0.545254, 0.554896, 0.147202, 0.200547]"
7487,249.56666666666666,00:04:09.56,3,,"[0.545441, 0.555328, 0.147192, 0.199477]"
7488,249.6,00:04:09.59,3,,"[0.544881, 0.555576, 0.148085, 0.199144]"
7489,249.63333333333333,00:04:09.63,3,,"[0.544687, 0.555491, 0.148159, 0.199046]"
7490,249.66666666666666,00:04:09.66,3,,"[0.544169, 0.555536, 0.148634, 0.199301]"
7491,249.7,00:04:09.69,3,,"[0.543896, 0.555123, 0.149368, 0.200191]"
7492,249.73333333333332,00:04:09.73,3,,"[0.544179, 0.555282, 0.149274, 0.200125]"
7493,249.76666666666668,00:04:09.76,3,,"[0.54381, 0.554658, 0.150073, 0.201222]"
7494,249.8,00:04:09.80,3,,"[0.543639, 0.554322, 0.150627, 0.202042]"
7495,249.83333333333334,00:04:09.83,3,,"[0.543902, 0.55416, 0.150073, 0.202395]"
7496,249.86666666666667,00:04:09.86,3,,"[0.543564, 0.553857, 0.150331, 0.20293]"
7497,249.9,00:04:09.90,3,,"[0.543438, 0.553461, 0.150889, 0.20388]"
7498,249.93333333333334,00:04:09.93,3,,"[0.543444, 0.553204, 0.15025, 0.20414]"
7499,249.96666666666667,00:04:09.96,3,,"[0.54331, 0.55323, 0.150021, 0.203982]"
7500,250.0,00:04:10.00,3,,"[0.543516, 0.553441, 0.149424, 0.203577]"
7501,250.03333333333333,00:04:10.03,3,,"[0.54354, 0.553387, 0.149837, 0.20392]"
7502,250.06666666666666,00:04:10.06,3,,"[0.543654, 0.55307, 0.150245, 0.204309]"
7503,250.1,00:04:10.09,3,,"[0.543468, 0.553483, 0.15062, 0.203756]"
7504,250.13333333333333,00:04:10.13,3,,"[0.543486, 0.553588, 0.149942, 0.203632]"
7505,250.16666666666666,00:04:10.16,3,,"[0.54353, 0.553932, 0.149764, 0.20262]"
7506,250.2,00:04:10.19,3,,"[0.543393, 0.55381, 0.149617, 0.202929]"
7507,250.23333333333332,00:04:10.23,3,,"[0.543238, 0.553918, 0.149448, 0.202643]"
7508,250.26666666666668,00:04:10.26,3,,"[0.543252, 0.553888, 0.149513, 0.202703]"
7509,250.3,00:04:10.30,3,,"[0.543393, 0.554074, 0.149064, 0.202591]"
7510,250.33333333333334,00:04:10.33,3,,"[0.543658, 0.554475, 0.148813, 0.201536]"
7511,250.36666666666667,00:04:10.36,3,,"[0.543632, 0.554776, 0.148887, 0.20095]"
7512,250.4,00:04:10.40,3,,"[0.543591, 0.554649, 0.149573, 0.201313]"
7513,250.43333333333334,00:04:10.43,3,,"[0.543497, 0.554759, 0.149186, 0.201241]"
7514,250.46666666666667,00:04:10.46,3,,"[0.543382, 0.554631, 0.148909, 0.201126]"
7515,250.5,00:04:10.50,3,,"[0.542979, 0.554509, 0.149593, 0.200753]"
7516,250.53333333333333,00:04:10.53,3,,"[0.543012, 0.554901, 0.149474, 0.200395]"
7517,250.56666666666666,00:04:10.56,3,,"[0.542584, 0.555469, 0.150055, 0.199152]"
7518,250.6,00:04:10.59,3,,"[0.542107, 0.555741, 0.151043, 0.199155]"
7519,250.63333333333333,00:04:10.63,3,,"[0.542023, 0.556077, 0.151241, 0.19795]"
7520,250.66666666666666,00:04:10.66,3,,"[0.541985, 0.556237, 0.151104, 0.197326]"
7521,250.7,00:04:10.69,3,,"[0.542567, 0.556796, 0.150323, 0.196608]"
7522,250.73333333333332,00:04:10.73,3,,"[0.542629, 0.556646, 0.150704, 0.196508]"
7523,250.76666666666668,00:04:10.76,3,,"[0.542363, 0.555847, 0.151335, 0.198003]"
7524,250.8,00:04:10.80,3,,"[0.542669, 0.555455, 0.151334, 0.199009]"
7525,250.83333333333334,00:04:10.83,3,,"[0.542726, 0.55427, 0.150789, 0.200578]"
7526,250.86666666666667,00:04:10.86,3,,"[0.542554, 0.552595, 0.150451, 0.203097]"
7527,250.9,00:04:10.90,3,,"[0.543162, 0.552172, 0.149233, 0.203585]"
7528,250.93333333333334,00:04:10.93,3,,"[0.542981, 0.551635, 0.149339, 0.204868]"
7529,250.96666666666667,00:04:10.96,3,,"[0.543408, 0.551355, 0.148837, 0.205062]"
7530,251.0,00:04:11.00,3,,"[0.543572, 0.550786, 0.148867, 0.206119]"
7531,251.03333333333333,00:04:11.03,3,,"[0.543587, 0.549904, 0.148343, 0.207932]"
7532,251.06666666666666,00:04:11.06,3,,"[0.543988, 0.549862, 0.148203, 0.2082]"
7533,251.1,00:04:11.09,3,,"[0.544355, 0.550305, 0.146461, 0.206623]"
7534,251.13333333333333,00:04:11.13,3,,"[0.544855, 0.550635, 0.147401, 0.20549]"
7535,251.16666666666666,00:04:11.16,3,,"[0.544874, 0.550679, 0.147188, 0.206342]"
7536,251.2,00:04:11.19,3,,"[0.545547, 0.551328, 0.146306, 0.205401]"
7537,251.23333333333332,00:04:11.23,3,,"[0.546947, 0.552405, 0.14345, 0.202918]"
7538,251.26666666666668,00:04:11.26,3,,"[0.546602, 0.552646, 0.143231, 0.202091]"
7539,251.3,00:04:11.30,3,,"[0.546558, 0.551841, 0.144, 0.204092]"
7540,251.33333333333334,00:04:11.33,3,,"[0.546783, 0.551003, 0.143179, 0.205352]"
7541,251.36666666666667,00:04:11.36,3,,"[0.546766, 0.547396, 0.142617, 0.211843]"
7542,251.4,00:04:11.40,3,,"[0.547269, 0.545621, 0.140809, 0.214365]"
7543,251.43333333333334,00:04:11.43,3,,"[0.547322, 0.543507, 0.141266, 0.218748]"
7544,251.46666666666667,00:04:11.46,3,,"[0.547194, 0.542363, 0.141281, 0.220197]"
7545,251.5,00:04:11.50,3,,"[0.547969, 0.544906, 0.139547, 0.214021]"
7546,251.53333333333333,00:04:11.53,3,,"[0.548517, 0.545113, 0.138101, 0.214508]"
7547,251.56666666666666,00:04:11.56,3,,"[0.549623, 0.544629, 0.135965, 0.21596]"
7548,251.6,00:04:11.59,3,,"[0.551297, 0.543577, 0.133454, 0.21843]"
7549,251.63333333333333,00:04:11.63,3,,"[0.551941, 0.546765, 0.132084, 0.21199]"
7550,251.66666666666666,00:04:11.66,3,,"[0.552072, 0.545851, 0.132204, 0.214541]"
7551,251.7,00:04:11.69,3,,"[0.553058, 0.547586, 0.130602, 0.210515]"
7552,251.73333333333332,00:04:11.73,3,,"[0.553569, 0.54752, 0.129398, 0.210084]"
7553,251.76666666666668,00:04:11.76,3,,"[0.553592, 0.547529, 0.129696, 0.210188]"
7554,251.8,00:04:11.80,3,,"[0.554353, 0.547501, 0.128478, 0.210911]"
7555,251.83333333333334,00:04:11.83,3,,"[0.554622, 0.548646, 0.128672, 0.210468]"
7556,251.86666666666667,00:04:11.86,3,,"[0.554094, 0.550886, 0.129878, 0.206579]"
7557,251.9,00:04:11.90,3,,"[0.554155, 0.552836, 0.129812, 0.203389]"
7558,251.93333333333334,00:04:11.93,3,,"[0.553236, 0.553006, 0.132802, 0.203444]"
7559,251.96666666666667,00:04:11.96,3,,"[0.551705, 0.555009, 0.137179, 0.200243]"
7560,252.0,00:04:12.00,3,,"[0.550775, 0.556706, 0.138253, 0.197835]"
7561,252.03333333333333,00:04:12.03,3,,"[0.550892, 0.558201, 0.138694, 0.194331]"
7562,252.06666666666666,00:04:12.06,3,,"[0.550349, 0.557666, 0.140128, 0.195718]"
7563,252.1,00:04:12.09,3,,"[0.550391, 0.558211, 0.140035, 0.194775]"
7564,252.13333333333333,00:04:12.13,3,,"[0.549765, 0.557831, 0.140429, 0.195935]"
7565,252.16666666666666,00:04:12.16,3,,"[0.549705, 0.558132, 0.140139, 0.195162]"
7566,252.2,00:04:12.19,3,,"[0.549188, 0.557575, 0.140979, 0.19648]"
7567,252.23333333333332,00:04:12.23,3,,"[0.549611, 0.557168, 0.14014, 0.197197]"
7568,252.26666666666668,00:04:12.26,3,,"[0.549231, 0.55666, 0.142116, 0.19876]"
7569,252.3,00:04:12.30,3,,"[0.54914, 0.556386, 0.142691, 0.199672]"
7570,252.33333333333334,00:04:12.33,3,,"[0.548862, 0.556326, 0.142977, 0.199755]"
7571,252.36666666666667,00:04:12.36,3,,"[0.548407, 0.556051, 0.142307, 0.200022]"
7572,252.4,00:04:12.40,3,,"[0.547973, 0.55592, 0.143406, 0.200605]"
7573,252.43333333333334,00:04:12.43,3,,"[0.548049, 0.555702, 0.143706, 0.201082]"
7574,252.46666666666667,00:04:12.46,3,,"[0.547451, 0.555397, 0.144812, 0.201495]"
7575,252.5,00:04:12.50,3,,"[0.548324, 0.555438, 0.143384, 0.201901]"
7576,252.53333333333333,00:04:12.53,3,,"[0.549248, 0.556797, 0.141522, 0.199043]"
7577,252.56666666666666,00:04:12.56,3,,"[0.550223, 0.558478, 0.139852, 0.195369]"
7578,252.6,00:04:12.59,3,,"[0.549765, 0.559345, 0.139784, 0.19374]"
7579,252.63333333333333,00:04:12.63,3,,"[0.548938, 0.559181, 0.142502, 0.194783]"
7580,252.66666666666666,00:04:12.66,3,,"[0.549266, 0.560971, 0.141742, 0.191335]"
7581,252.7,00:04:12.69,3,,"[0.548792, 0.560866, 0.142503, 0.191559]"
7582,252.73333333333332,00:04:12.73,3,,"[0.548669, 0.561109, 0.142559, 0.191294]"
7583,252.76666666666668,00:04:12.76,3,,"[0.547998, 0.561025, 0.144468, 0.191191]"
7584,252.8,00:04:12.80,3,,"[0.548655, 0.561196, 0.142709, 0.191276]"
7585,252.83333333333334,00:04:12.83,3,,"[0.546781, 0.560493, 0.147668, 0.192208]"
7586,252.86666666666667,00:04:12.86,3,,"[0.544431, 0.563462, 0.151531, 0.186628]"
7587,252.9,00:04:12.90,3,,"[0.543354, 0.565232, 0.153345, 0.183145]"
7588,252.93333333333334,00:04:12.93,3,,"[0.543544, 0.569038, 0.152979, 0.175914]"
7589,252.96666666666667,00:04:12.96,3,,"[0.542641, 0.56968, 0.153045, 0.174068]"
7590,253.0,00:04:13.00,3,,"[0.541482, 0.570111, 0.154876, 0.174001]"
7591,253.03333333333333,00:04:13.03,3,,"[0.540702, 0.571213, 0.158322, 0.172892]"
7592,253.06666666666666,00:04:13.06,3,,"[0.539534, 0.57114, 0.160646, 0.172366]"
7593,253.1,00:04:13.09,3,,"[0.538543, 0.572278, 0.164491, 0.171119]"
7594,253.13333333333333,00:04:13.13,3,,"[0.538187, 0.573178, 0.164786, 0.16979]"
7595,253.16666666666666,00:04:13.16,3,,"[0.539077, 0.573381, 0.163071, 0.169976]"
7596,253.2,00:04:13.19,3,,"[0.538559, 0.573516, 0.164084, 0.168955]"
7597,253.23333333333332,00:04:13.23,3,,"[0.537442, 0.573421, 0.165967, 0.168564]"
7598,253.26666666666668,00:04:13.26,3,,"[0.537151, 0.573172, 0.165472, 0.169055]"
7599,253.3,00:04:13.30,3,,"[0.537415, 0.573565, 0.165094, 0.168353]"
7600,253.33333333333334,00:04:13.33,3,,"[0.537143, 0.574319, 0.165023, 0.166565]"
7601,253.36666666666667,00:04:13.36,3,,"[0.538267, 0.575254, 0.162925, 0.165551]"
7602,253.4,00:04:13.40,3,,"[0.539561, 0.575954, 0.161254, 0.164583]"
7603,253.43333333333334,00:04:13.43,3,,"[0.539655, 0.576452, 0.159993, 0.162996]"
7604,253.46666666666667,00:04:13.46,3,,"[0.539017, 0.575262, 0.16038, 0.164947]"
7605,253.5,00:04:13.50,3,,"[0.539735, 0.57619, 0.159474, 0.164234]"
7606,253.53333333333333,00:04:13.53,3,,"[0.540403, 0.576989, 0.157582, 0.161741]"
7607,253.56666666666666,00:04:13.56,3,,"[0.539731, 0.576182, 0.159244, 0.163072]"
7608,253.6,00:04:13.59,3,,"[0.539551, 0.575832, 0.158695, 0.163508]"
7609,253.63333333333333,00:04:13.63,3,,"[0.539477, 0.575318, 0.158322, 0.163591]"
7610,253.66666666666666,00:04:13.66,3,,"[0.540067, 0.575821, 0.156865, 0.163139]"
7611,253.7,00:04:13.69,3,,"[0.539088, 0.576027, 0.1571, 0.1624]"
7612,253.73333333333332,00:04:13.73,3,,"[0.539757, 0.577121, 0.158497, 0.161306]"
7613,253.76666666666668,00:04:13.76,3,,"[0.539654, 0.576897, 0.159363, 0.161839]"
7614,253.8,00:04:13.80,3,,"[0.539689, 0.577423, 0.15925, 0.161423]"
7615,253.83333333333334,00:04:13.83,3,,"[0.539785, 0.57698, 0.160163, 0.16234]"
7616,253.86666666666667,00:04:13.86,3,,"[0.53953, 0.57633, 0.15986, 0.162849]"
7617,253.9,00:04:13.90,3,,"[0.54033, 0.576756, 0.159827, 0.162418]"
7618,253.93333333333334,00:04:13.93,3,,"[0.540033, 0.577434, 0.159201, 0.161089]"
7619,253.96666666666667,00:04:13.96,3,,"[0.539797, 0.575629, 0.159049, 0.164013]"
7620,254.0,00:04:14.00,3,,"[0.540128, 0.574724, 0.160873, 0.164172]"
7621,254.03333333333333,00:04:14.03,3,,"[0.539818, 0.574833, 0.160923, 0.163483]"
7622,254.06666666666666,00:04:14.06,3,,"[0.538711, 0.574674, 0.16057, 0.165946]"
7623,254.1,00:04:14.09,3,,"[0.539037, 0.573223, 0.159213, 0.168215]"
7624,254.13333333333333,00:04:14.13,3,,"[0.539693, 0.570512, 0.158576, 0.172686]"
7625,254.16666666666666,00:04:14.16,3,,"[0.540239, 0.568252, 0.156549, 0.178073]"
7626,254.2,00:04:14.19,3,,"[0.54194, 0.567519, 0.1538, 0.176036]"
7627,254.23333333333332,00:04:14.23,3,,"[0.541244, 0.566586, 0.151344, 0.177199]"
7628,254.26666666666668,00:04:14.26,3,,"[0.541759, 0.565254, 0.151381, 0.179967]"
7629,254.3,00:04:14.30,3,,"[0.541754, 0.563146, 0.151228, 0.183868]"
7630,254.33333333333334,00:04:14.33,3,,"[0.542164, 0.560033, 0.149925, 0.190219]"
7631,254.36666666666667,00:04:14.36,3,,"[0.54333, 0.558967, 0.148472, 0.191648]"
7632,254.4,00:04:14.40,3,,"[0.544517, 0.559121, 0.144792, 0.1897]"
7633,254.43333333333334,00:04:14.43,3,,"[0.545104, 0.557158, 0.143108, 0.194366]"
7634,254.46666666666667,00:04:14.46,3,,"[0.547349, 0.55776, 0.141144, 0.192984]"
7635,254.5,00:04:14.50,3,,"[0.546358, 0.554865, 0.142414, 0.199109]"
7636,254.53333333333333,00:04:14.53,3,,"[0.546307, 0.554375, 0.141833, 0.200805]"
7637,254.56666666666666,00:04:14.56,3,,"[0.548197, 0.555151, 0.139178, 0.198164]"
7638,254.6,00:04:14.59,3,,"[0.548647, 0.555098, 0.138609, 0.197139]"
7639,254.63333333333333,00:04:14.63,3,,"[0.549578, 0.555482, 0.137732, 0.196666]"
7640,254.66666666666666,00:04:14.66,3,,"[0.548842, 0.555084, 0.138838, 0.197833]"
7641,254.7,00:04:14.69,3,,"[0.549457, 0.55714, 0.138123, 0.194661]"
7642,254.73333333333332,00:04:14.73,3,,"[0.549377, 0.55737, 0.138149, 0.194429]"
7643,254.76666666666668,00:04:14.76,3,,"[0.549554, 0.55934, 0.138969, 0.191531]"
7644,254.8,00:04:14.80,3,,"[0.54927, 0.559026, 0.139427, 0.19233]"
7645,254.83333333333334,00:04:14.83,3,,"[0.549609, 0.560253, 0.13917, 0.190358]"
7646,254.86666666666667,00:04:14.86,3,,"[0.550214, 0.561094, 0.139784, 0.18917]"
7647,254.9,00:04:14.90,3,,"[0.550689, 0.560848, 0.138574, 0.189334]"
7648,254.93333333333334,00:04:14.93,3,,"[0.550685, 0.561056, 0.13862, 0.189449]"
7649,254.96666666666667,00:04:14.96,3,,"[0.550412, 0.560848, 0.138593, 0.189648]"
7650,255.0,00:04:15.00,3,,"[0.550697, 0.56177, 0.138354, 0.186958]"
7651,255.03333333333333,00:04:15.03,3,,"[0.54985, 0.560129, 0.140312, 0.190825]"
7652,255.06666666666666,00:04:15.06,3,,"[0.549674, 0.55912, 0.141115, 0.193506]"
7653,255.1,00:04:15.09,3,,"[0.550231, 0.558846, 0.139613, 0.193958]"
7654,255.13333333333333,00:04:15.13,3,,"[0.550147, 0.559684, 0.139297, 0.192006]"
7655,255.16666666666666,00:04:15.16,3,,"[0.550976, 0.558815, 0.13819, 0.195422]"
7656,255.2,00:04:15.19,3,,"[0.551261, 0.556992, 0.138321, 0.199695]"
7657,255.23333333333332,00:04:15.23,3,,"[0.551672, 0.556808, 0.137506, 0.199591]"
7658,255.26666666666668,00:04:15.26,3,,"[0.551885, 0.554646, 0.137862, 0.204459]"
7659,255.3,00:04:15.30,3,,"[0.551531, 0.554168, 0.13834, 0.204618]"
7660,255.33333333333334,00:04:15.33,3,,"[0.553098, 0.554953, 0.135242, 0.203142]"
7661,255.36666666666667,00:04:15.36,3,,"[0.55393, 0.555002, 0.134357, 0.203102]"
7662,255.4,00:04:15.40,3,,"[0.554114, 0.554074, 0.136319, 0.205873]"
7663,255.43333333333334,00:04:15.43,3,,"[0.554747, 0.555216, 0.132027, 0.201552]"
7664,255.46666666666667,00:04:15.46,3,,"[0.554979, 0.5553, 0.131324, 0.201028]"
7665,255.5,00:04:15.50,3,,"[0.555746, 0.554465, 0.133884, 0.203943]"
7666,255.53333333333333,00:04:15.53,3,,"[0.55592, 0.554004, 0.133145, 0.204743]"
7667,255.56666666666666,00:04:15.56,3,,"[0.555179, 0.552501, 0.134024, 0.207753]"
7668,255.6,00:04:15.59,3,,"[0.555388, 0.552675, 0.133527, 0.207073]"
7669,255.63333333333333,00:04:15.63,3,,"[0.55521, 0.552864, 0.133705, 0.20669]"
7670,255.66666666666666,00:04:15.66,3,,"[0.555329, 0.553225, 0.133699, 0.205966]"
7671,255.7,00:04:15.69,3,,"[0.554013, 0.554629, 0.134925, 0.204533]"
7672,255.73333333333332,00:04:15.73,3,,"[0.55371, 0.555452, 0.135419, 0.203743]"
7673,255.76666666666668,00:04:15.76,3,,"[0.552994, 0.557385, 0.136919, 0.200083]"
7674,255.8,00:04:15.80,3,,"[0.551446, 0.558302, 0.140727, 0.197427]"
7675,255.83333333333334,00:04:15.83,3,,"[0.549767, 0.55884, 0.144446, 0.197082]"
7676,255.86666666666667,00:04:15.86,3,,"[0.548345, 0.562253, 0.145739, 0.189495]"
7677,255.9,00:04:15.90,3,,"[0.546694, 0.564387, 0.147842, 0.184593]"
7678,255.93333333333334,00:04:15.93,3,,"[0.546921, 0.563721, 0.146685, 0.186263]"
7679,255.96666666666667,00:04:15.96,3,,"[0.547058, 0.560176, 0.145472, 0.194031]"
7680,256.0,00:04:16.00,3,,"[0.549439, 0.55906, 0.142546, 0.195889]"
7681,256.03333333333336,00:04:16.03,3,,"[0.549978, 0.558075, 0.141145, 0.197681]"
7682,256.06666666666666,00:04:16.06,3,,"[0.551403, 0.556032, 0.139047, 0.201738]"
7683,256.1,00:04:16.10,3,,"[0.553117, 0.555128, 0.135416, 0.203133]"
7684,256.1333333333333,00:04:16.13,3,,"[0.553229, 0.552255, 0.134936, 0.209519]"
7685,256.1666666666667,00:04:16.16,3,,"[0.555336, 0.552206, 0.133237, 0.209291]"
7686,256.2,00:04:16.19,3,,"[0.556171, 0.551551, 0.130017, 0.210843]"
7687,256.23333333333335,00:04:16.23,3,,"[0.555674, 0.548407, 0.128139, 0.216359]"
7688,256.26666666666665,00:04:16.26,3,,"[0.556366, 0.546026, 0.1267, 0.220431]"
7689,256.3,00:04:16.30,3,,"[0.556823, 0.543448, 0.125605, 0.22455]"
7690,256.3333333333333,00:04:16.33,3,,"[0.55869, 0.547637, 0.124245, 0.218285]"
7691,256.3666666666667,00:04:16.36,3,,"[0.559304, 0.546825, 0.122516, 0.220183]"
7692,256.4,00:04:16.39,3,,"[0.559051, 0.544582, 0.121633, 0.221676]"
7693,256.43333333333334,00:04:16.43,3,,"[0.562, 0.541578, 0.116693, 0.230462]"
7694,256.46666666666664,00:04:16.46,3,,"[0.56356, 0.539321, 0.111655, 0.231558]"
7695,256.5,00:04:16.50,3,,"[0.564564, 0.538605, 0.108789, 0.23464]"
7696,256.53333333333336,00:04:16.53,3,,"[0.564957, 0.538909, 0.107382, 0.233477]"
7697,256.56666666666666,00:04:16.56,3,,"[0.564994, 0.537857, 0.10719, 0.236118]"
7698,256.6,00:04:16.60,3,,"[0.565116, 0.539412, 0.108093, 0.232617]"
7699,256.6333333333333,00:04:16.63,3,,"[0.563866, 0.538265, 0.110671, 0.234732]"
7700,256.6666666666667,00:04:16.66,3,,"[0.562127, 0.534185, 0.114047, 0.242238]"
7701,256.7,00:04:16.69,3,,"[0.561756, 0.530987, 0.115029, 0.248601]"
7702,256.73333333333335,00:04:16.73,3,,"[0.563652, 0.530752, 0.110388, 0.248569]"
7703,256.76666666666665,00:04:16.76,3,,"[0.564712, 0.5276, 0.106759, 0.254403]"
7704,256.8,00:04:16.80,3,,"[0.565625, 0.52675, 0.104919, 0.254527]"
7705,256.8333333333333,00:04:16.83,3,,"[0.566075, 0.523966, 0.10477, 0.259578]"
